con,inf,pow,incivil,id,idorg
35.09853230330454,10.286015816246811,25,37.954080706058306,164,2
37.415471637639406,12.376751949508721,25,41.42164026601656,165,2
37.51760181233567,5.338355572981392,25,37.313896772747945,166,2
39.28084738035499,13.209332115761157,25,42.32753606282675,167,2
38.00139703345998,10.111415347959152,25,46.0509345266986,168,2
35.26863931684062,9.375000734189998,25,41.992619724377285,169,2
34.3872964417213,10.140549002505459,25,41.29795000590167,170,2
41.729282278014885,17.221579468981588,25,45.524643077202214,171,2
38.647703977818516,11.162921722036529,25,42.447920977052384,172,2
37.3503074997007,23.889020717721444,25,43.734610115220285,173,2
33.42174874997767,8.104205330849908,25,38.543949683497345,174,2
35.4998691616895,11.9463199445094,25,44.617934470772816,175,2
44.57187472731553,7.195360429659108,25,43.20179596596795,176,2
37.620919093047505,8.37625381930811,25,38.42436957374719,177,2
34.068396011115,7.357265807339864,25,36.62163805983146,178,2
38.30587095917688,15.57437915947063,25,43.947253276546576,179,2
35.09655690490019,12.995868980201617,25,41.21519537746963,180,2
34.1227658189131,14.96406408816903,25,38.21945759117671,181,2
39.76474306511443,10.624143613291038,25,41.78029070635579,182,2
34.67080577032359,11.231647102843493,25,38.382067194451814,183,2
35.90788726402613,12.70929224145237,25,39.975977365718336,184,2
39.835614993210385,2.016181590898956,25,35.444635378886574,185,2
30.70409486463583,5.393726564001065,25,37.68993457844406,186,2
32.650470514116186,9.16752496665161,25,40.85016872478376,187,2
34.24348722482077,12.363355960022501,25,42.49309242497564,188,2
37.36257913333271,10.421034429924893,25,41.47754165059083,189,2
42.74089756817041,9.18671809231337,25,42.30150356364362,190,2
36.48605166531624,16.46986312586543,25,43.44204612263116,191,2
40.86479020065612,7.713158651606808,25,44.634103874150476,192,2
40.28700189443525,9.72099414250788,25,40.621396361688205,193,2
38.00047227433783,8.769818521694175,25,42.5614987511174,194,2
36.13827595839358,12.94793486365405,25,38.52476572884781,195,2
35.09765632084689,-3.53154204813103,25,31.920481698011365,196,2
38.99881525254586,11.788052227137488,25,40.10336115614116,197,2
43.09636168206285,9.968293530415352,25,42.75079516231443,198,2
37.34563708124986,10.330830777285698,25,39.300665921622006,199,2
39.72396739303217,11.864928909036026,25,42.95149936701198,200,2
45.13868011534904,10.720168631517463,25,46.708312574813284,201,2
38.520295717619575,6.868259708681752,25,43.03796472913054,202,2
38.72423728724833,7.551981987445203,25,40.07180141772424,203,2
38.6541572317295,10.641079000481236,25,41.12306914384475,204,2
39.101679510804715,8.165775242858677,25,40.11338748531213,205,2
40.96806744226877,3.3653840355556284,25,38.43121709485812,206,2
38.911751575894534,11.024435423277575,25,45.68467509365618,207,2
39.93788807127135,5.48657370969182,25,41.82422892175001,208,2
38.59917476011348,9.582813704512676,25,40.173216941747995,209,2
36.66312522106567,17.047675863956492,25,41.827421705422985,210,2
39.76197413587541,16.385825873869965,25,45.0859620961166,211,2
39.68181767213258,8.476419820942652,25,43.24154882277196,212,2
32.264555884411635,7.156868581920218,25,34.803169833777574,213,2
36.84044825183515,12.158766414240512,25,46.29620359451133,214,2
36.67665014523715,17.558015837274265,25,40.84403115012903,215,2
38.566047093545755,14.579238186320593,25,43.45057440744917,216,2
34.601198215996604,3.3115763521323274,25,38.68589369937245,217,2
38.1379126395429,8.083054068746197,25,39.24865337822803,218,2
33.14418952037072,10.410601675491613,25,37.15215384528693,219,2
38.607358781353284,7.411946377766418,25,34.64940419640967,220,2
29.252102716706162,5.501464917188119,25,32.84846161113189,221,2
33.31004720709824,13.733194693747187,25,38.46720192070714,222,2
42.315402054189775,0.8136042178280078,25,41.39833947789602,223,2
38.89574258234215,9.520835732730383,25,40.03215688900517,224,2
35.755931680724835,17.199727919979086,25,45.81637807876087,225,2
37.45344163169537,15.398686262955422,25,42.88679012614559,226,2
32.96950091192352,15.320742648390107,25,37.75800669959923,227,2
43.859628853974925,8.67307215406301,25,41.52070159712155,228,2
37.748371641820626,14.290195358446105,25,45.61198840317297,229,2
32.67925039531455,14.84845961051352,25,42.91369092836271,230,2
41.37758609843343,15.342284563377149,25,44.53345523754124,231,2
39.05225308198724,15.526484453769084,25,45.311483631713266,232,2
36.76633376957895,7.728895759222683,25,42.03977119123913,233,2
40.933208460111665,8.428279965309162,25,42.615885959179494,234,2
38.10556814718976,0.755882309131886,25,36.94839247427017,235,2
39.188515472508776,1.8039714016579573,25,41.30863890739074,236,2
38.41250244723278,6.600349143834736,25,34.546101252395495,237,2
38.967578521083325,10.073082783528365,25,39.86705071054291,238,2
36.79570129311059,9.604056769777845,25,39.16383545015946,239,2
34.06675805719359,9.134255738168338,25,42.05436660417944,240,2
40.205183717523376,13.09271186465883,25,43.88318191469478,241,2
38.9476373021341,12.467560513982715,25,44.61204439125172,242,2
36.20628821338949,7.767819068342561,25,40.209671105238215,243,2
46.09198445200272,8.50657610576805,25,39.13062095822471,244,2
35.837446053927714,9.729799112705637,25,40.989333231378026,245,2
37.90340252701516,15.95025129345469,25,44.73567700148586,246,2
36.71040346868105,8.081375550721203,25,39.696606584011896,247,2
34.00811785582982,9.24914891181338,25,38.715904897144036,248,2
35.94866572412217,6.4816576264032495,25,36.26466528046468,249,2
41.307096636761464,4.5234900115716306,25,43.02135981707066,250,2
38.29370178481169,12.178346481313019,25,45.31826488789337,251,2
38.215447515458756,11.060028870802656,25,40.55733052300273,252,2
38.121868790803,12.314871420275711,25,43.35610122841765,253,2
35.92066246923787,5.430888772360694,25,38.52225049003348,254,2
35.268305460112416,9.546491062924016,25,40.00119744240043,255,2
36.71190021617815,8.814806290840638,25,38.16214038687511,256,2
36.94226152805609,7.8676368006055935,25,39.10622261972518,257,2
40.38293206480506,6.418969998828378,25,42.87382722244566,258,2
42.17042190866772,9.479392243986894,25,44.103762157754055,259,2
37.44572006037899,5.463565340739235,25,41.73926884738656,260,2
43.206278002917706,0.214353036790504,25,38.91639679279982,261,2
38.129407196917384,11.378031424724336,25,40.61037779793108,262,2
41.64618460437877,8.894342623837288,25,41.46510391747002,263,2
35.46303239664766,8.980101378377416,25,41.187225192984876,264,2
38.62040881695407,12.835944969737463,25,43.14302914275656,265,2
36.51725678711028,10.567554404365191,25,41.399363368883456,266,2
38.190919987737445,9.832508008172988,25,39.07513265162091,267,2
38.001994045028276,15.72760877798025,25,41.69528418276043,268,2
41.2450043434616,11.02560856137098,25,43.39560679360948,269,2
36.9946663939726,13.675050600767854,25,42.06769323774918,270,2
36.79056118831367,2.6489222804654764,25,40.706417393067504,271,2
37.104968663373334,15.385827998258954,25,41.001985112735106,272,2
36.180999377176946,14.478013884726524,25,40.9234973273576,273,2
36.74906790558501,13.793034689038443,25,43.975576218713925,274,2
35.807477721809725,10.034534552017412,25,40.92638447444465,275,2
45.40939208764347,14.50892251723723,25,42.53637657788448,276,2
32.059734516096164,12.494248978489242,25,39.51901091969503,277,2
36.36517607283596,6.43305578551612,25,39.364121148269405,278,2
41.69424898590547,7.559111811189796,25,41.30267865022844,279,2
42.6910197076221,14.556608455285044,25,44.666877482865395,280,2
35.517714819688265,12.907101662228689,25,39.071537686779365,281,2
40.059179933501674,12.572337877290188,25,44.68688351221197,282,2
47.88063146825568,15.441634502398085,25,47.84420508078179,283,2
35.852644201056634,3.557008123159253,25,39.5262661240938,284,2
38.713519316216896,5.011281428567671,25,41.736552332565196,285,2
37.800693608596504,8.37874223135598,25,40.1424884418295,286,2
37.41466552513084,9.018403540538044,25,41.702069006089715,287,2
35.955257773655745,15.550361046967668,25,41.987765306308944,288,2
41.54756875411796,13.719941029298473,25,46.74534678534768,289,2
35.48277266111231,8.116064495358804,25,39.202123230311976,290,2
42.103178577873955,2.488248042486906,25,39.290167108859364,291,2
32.5383676939027,8.970884201555386,25,40.95910501317368,292,2
38.19795876895112,9.786703948013168,25,40.37287623800229,293,2
35.31361739749603,13.940123072330195,25,41.3623300593793,294,2
34.782164883062855,2.8223743730962134,25,36.65312977414854,295,2
39.648244011778054,7.405343118782804,25,40.063190847808535,296,2
33.7438521037625,11.252337292205086,25,40.53984818603024,297,2
36.29762535594665,8.05524000992338,25,37.51535804908536,298,2
41.64288958607592,9.67604556348607,25,41.85219547240364,299,2
32.20084902814442,13.62221823396824,25,40.52859080890351,300,2
27.833698298826725,14.185262567509954,18,9.436190611506104,301,3
33.96298133850477,17.487746715979327,18,6.621739731740104,302,3
30.287102025896452,17.281798614975322,18,12.762874659982357,303,3
30.764883735653722,14.290689601591486,18,12.133951131079604,304,3
28.933032429590043,11.22870188792142,18,9.727218657190122,305,3
36.79948987830237,14.083910950745238,18,4.114555842771719,306,3
29.176328965273328,15.211702433403936,18,9.277705940220176,307,3
32.456234199119166,12.89766242226396,18,-0.052092224132313625,308,3
42.80503383877127,10.722261858594536,18,-1.3759679364581796,309,3
32.633793858229865,14.375981463349644,18,1.5916131145858934,310,3
36.100513779406484,13.251193441602108,18,1.7021063656360869,311,3
28.81219901887699,10.75393876382697,18,7.577404205204338,312,3
30.452573460779007,13.170891237563602,18,3.2698813845949184,313,3
27.77839504002864,17.18243376158383,18,10.255445689544818,314,3
35.35497272350381,12.04469562057626,18,6.427690551181547,315,3
32.9329376064279,15.930782231676414,18,-1.6118346299353163,316,3
41.220172259312676,15.15509030472315,18,5.154660726193751,317,3
29.648865397338234,13.972343901907822,18,10.473870951055329,318,3
36.00709111914645,12.879637532551522,18,1.1465880924997593,319,3
31.765034388101792,10.23251177734715,18,2.338912005913284,320,3
30.87846978340538,14.325485110718935,18,4.494194644366555,321,3
33.24651732300614,11.857867869991349,18,8.628269312189303,322,3
35.017056950143385,17.51410878583986,18,9.599568334833819,323,3
29.1183235792111,15.563427255604818,18,10.34769184859152,324,3
26.198926959191603,13.479024575675375,18,10.808809654854164,325,3
37.13704707520847,15.331123527166397,18,6.023625077297669,326,3
33.183863703803794,12.926511005906171,18,7.245653509887899,327,3
31.093163745778778,14.035632741835245,18,5.331189230381161,328,3
33.489410798049214,15.650557142189914,18,4.013922367375287,329,3
24.71000233350845,12.363650892362015,18,6.077817011247765,330,3
32.03062773091888,16.226483216670346,18,5.050430015187164,331,3
30.50560643338607,15.080241426045824,18,11.752851914497125,332,3
29.590630151354002,13.73055073493124,18,4.791518118407965,333,3
36.80581818277798,11.657666619756045,18,1.6277285095781027,334,3
31.86782062638226,16.269241180911948,18,2.182364622645469,335,3
23.46448957275522,11.131057630548112,18,12.031562895434792,336,3
28.638863511369628,11.281419810781493,18,7.831821781460423,337,3
35.26394869066329,12.752101897197175,18,3.4380716601746277,338,3
25.785692302999443,11.203037120185623,18,4.83793667229662,339,3
27.85733074824777,17.264811739051247,18,2.607824114440591,340,3
31.54423555022756,11.296841418575887,18,10.06462845468559,341,3
37.42208978185972,14.435704279532414,18,2.6026982991216423,342,3
27.974076951884005,15.405194973179297,18,8.663681024178869,343,3
29.74083382041548,14.432266545517786,18,8.065391822564349,344,3
29.09572970347695,13.701066680352675,18,7.1341198430741395,345,3
28.996323522175373,11.833407969565274,18,7.997570287144401,346,3
31.93895438968797,13.335280807392245,18,14.321335034386117,347,3
28.483437083565125,12.78098515916557,18,10.429381980855482,348,3
32.02216161495074,10.490160236394019,18,11.372133363862053,349,3
41.4101357471205,11.652214384290666,18,-0.4565801410680339,350,3
37.47930997738005,11.188682931604461,18,-0.47890271101077886,351,3
35.7436786184815,19.26981394948781,18,6.883353810911659,352,3
33.54419040027493,13.33333362044211,18,11.502697757524135,353,3
29.83744850352843,12.94497054484701,18,5.51600091113972,354,3
37.17048273922709,13.966720145855563,18,7.883204335383679,355,3
29.25647481346454,12.33881059451874,18,8.23092472710323,356,3
35.044636111780555,15.522881082208517,18,10.024800301131965,357,3
37.98507915724251,13.265968536269522,18,4.945143485398273,358,3
31.49707914519159,12.625699566861758,18,10.26026271585408,359,3
32.15767911596483,15.471523151145147,18,7.123773910900527,360,3
31.991284586419006,15.406590963211976,18,5.222872100398938,361,3
33.00192876989277,12.035521436752283,18,8.358957086067868,362,3
34.776647567547045,12.134859396722813,18,2.6346994006989917,363,3
33.01365947165675,15.3129232002573,18,4.911393997758042,364,3
35.00686834249268,11.631759942989898,18,2.834660027173234,365,3
27.905570785904303,14.753163234964855,18,8.583166663085546,366,3
29.26450458196311,15.856158272537758,18,5.2817406109508465,367,3
35.725996395333944,14.35899824288919,18,6.734367351326895,368,3
32.25698471494047,17.067437609631135,18,7.316900976828514,369,3
32.20093362182086,17.609665300471683,18,11.001938579519914,370,3
28.499070920432473,15.07597640621592,18,11.6668721974438,371,3
31.01895111395956,13.306782716391941,18,8.139983996416518,372,3
31.89035664819932,14.501197765676395,18,8.40558213116584,373,3
39.79071712286617,15.515109131364387,18,1.5167422006029025,374,3
34.13672802432596,17.658275077873483,18,9.858145819368032,375,3
27.940246978442758,12.861914225813157,18,7.420441868696427,376,3
34.28959553434463,13.8852066125911,18,13.761297733858884,377,3
34.85631502115905,14.208539401474024,18,7.217536532799025,378,3
27.80817884010874,14.162195476676258,18,10.818336008838491,379,3
33.04326425780165,13.023247763257064,18,5.20628324137024,380,3
36.4741125723871,15.756564396693033,18,4.947860322458246,381,3
33.01779575143059,19.63467982360242,18,13.54303256011045,382,3
34.101845599412755,15.609645591311654,18,6.673766247656249,383,3
35.90801715330991,15.77712224100238,18,0.3518483762314366,384,3
33.58939827131624,11.671749584503914,18,3.3411597001584497,385,3
29.205160204990587,9.679201038158137,18,3.671804131008108,386,3
36.7381533528593,16.366537542639072,18,6.065632633668323,387,3
29.679636285052712,14.020886521348634,18,4.715497864674919,388,3
35.910044109282524,16.35950217540253,18,3.2971062850919224,389,3
28.264037784328472,15.62418680908932,18,6.535502161785586,390,3
38.226807654795344,18.141731823390085,18,9.59247965992721,391,3
33.24563479473322,12.639897110204164,18,4.430646544760909,392,3
27.14906094307287,12.908520028437882,18,9.246979796499565,393,3
32.52174952269874,13.125489992064658,18,14.573062587806628,394,3
35.922765522914005,13.026990820531665,18,6.0848562085120985,395,3
33.347610034219414,13.655866751166142,18,3.822454608527401,396,3
33.2883967118243,10.50555366772214,18,10.16012890384898,397,3
30.364669719902782,15.168550180633614,18,9.46501810247214,398,3
27.00393314354692,16.260248191063216,18,12.692156022491918,399,3
32.82956533664956,16.354238457505343,18,5.7927758448751066,400,3
33.21277192115407,13.572148428154605,18,3.502808567927145,401,3
27.655355588270066,12.625694339348325,18,14.912060221211899,402,3
36.77654556433926,12.837591701431508,18,8.867296819899583,403,3
38.39641693312107,13.660276870222617,18,3.5652796418662036,404,3
27.571823038585226,16.361895179529707,18,8.623600708050118,405,3
28.24718054201656,11.448044949108816,18,5.306353566104002,406,3
36.494464634726,10.52716942088597,18,6.11472180390824,407,3
29.701117325816945,13.559829159702614,18,5.752072548541364,408,3
37.327715053036435,15.070337014972527,18,5.009148840383783,409,3
33.63799905981347,17.03721762329637,18,10.943716780977022,410,3
33.783213450817655,12.283063255453825,18,8.654422849424604,411,3
32.58823620527133,13.086467416764012,18,10.039570030278561,412,3
37.81087685611525,16.01700848261269,18,1.5071143203480997,413,3
35.35619947342106,13.261615514118015,18,5.860993237249568,414,3
33.08603067024437,15.914466246127821,18,3.868342811126677,415,3
30.669950979715,12.56563958858164,18,7.137925387589286,416,3
27.360354734084247,10.381346667987422,18,9.917546946827494,417,3
40.59341944118347,16.214666172133224,18,2.5778174509358536,418,3
31.589839596189332,12.797383217809404,18,6.58093048166081,419,3
24.82252152205966,14.710974400451722,18,9.143203037273897,420,3
27.828212792980175,14.279354755897208,18,6.841266241614444,421,3
29.40369636982407,13.943491729237241,18,6.395243670009188,422,3
29.650583484191852,14.06547496220663,18,10.106447141012598,423,3
32.46538323117341,14.562268987376353,18,8.042925780481857,424,3
32.72652541848408,10.233486826181682,18,2.3161159337885264,425,3
31.349085164838115,11.347463978480631,18,5.80132182114319,426,3
31.21775859749744,18.61830326987492,18,7.80681916896156,427,3
31.392494437363595,11.613534689536813,18,-1.3141442237088112,428,3
24.34071181047416,16.369859131202706,18,11.746530951388483,429,3
28.507052146610253,12.293100734391421,18,5.964342385096286,430,3
28.750708285632683,13.829433907654197,18,2.6302694433574594,431,3
29.434667467525074,13.77799678525705,18,4.892741773560379,432,3
31.989003721950144,15.233304193276048,18,6.297278768497543,433,3
35.41562156237801,16.479068271733922,18,9.16943648333045,434,3
31.619798701426543,14.353147851947831,18,8.06387600933043,435,3
30.01868714727486,13.23770766302621,18,5.521150071858219,436,3
32.853646127427666,12.329109166456574,18,6.548792637829676,437,3
28.53864942181596,10.242216738162982,18,-0.4484113530593721,438,3
30.778027660394706,10.520552201288428,18,0.13299914207713748,439,3
28.410168372991496,15.403441281638996,18,7.6907383683037684,440,3
31.15983654767004,15.462518969162659,18,9.698807170938114,441,3
36.027013405666864,12.153511263379553,18,5.609545923773846,442,3
33.87051233451379,14.90334080411635,18,1.5041863107042648,443,3
33.68342624352489,13.715204566137144,18,9.070417197332684,444,3
29.469492021219754,17.324286920323534,18,7.598357870325968,445,3
29.841031014363864,14.740033352791505,18,10.672700334902686,446,3
28.748500053849355,14.995459625877137,18,9.203706422190855,447,3
29.9616728244527,15.742970419155046,18,10.977817689651697,448,3
30.566172604763423,16.789476681352735,18,4.726329744036351,449,3
34.03411130930859,14.808858391661866,18,13.334374744909118,450,3
