neu,trust,hi,mandiri,id,idsekolah
12.14421717480289,16.742057151970698,11.14403412441381,6.549059784818678,53,1
12.92473462390966,15.125577608556664,13.425451272760984,7.732963697861152,54,1
12.098075348623574,7.609088817789603,12.428747511479978,1.6988825422044698,55,1
9.646454218850558,14.809080571286572,15.42381656990303,4.048962832014903,56,1
5.1238794598906745,18.092901350377495,8.435300403221333,10.641169122205131,57,1
7.472323402483755,14.463781809957066,10.776965246372864,7.7223654996544155,58,1
12.14085460914179,13.200772509762214,8.58859768895531,4.109027282923968,59,1
12.09307392593076,23.73201770600025,7.302028316906329,10.14535627142929,60,1
13.256079699798871,17.06739948570386,3.1543553222135614,13.861653676901017,61,1
11.019750652937812,20.949537218409155,16.26460290503465,4.597696569354967,62,1
16.569797957049285,23.013526368825033,13.069236936581824,7.476482896771867,63,1
9.528271113752748,22.899213226794906,11.343187792111731,17.17729382410151,64,1
3.862150813211226,11.114472871198739,6.880812287779309,9.574677938420821,65,1
16.64379993732156,18.04480991863827,6.74461106950277,7.643295665097828,66,1
13.051339370452242,7.080674712956116,10.738164197355324,4.046892094047492,67,1
9.455769770690434,21.974716474483984,8.703827507636495,7.619042187585391,68,1
9.329502212476598,19.367898161859653,12.855088318801913,12.581932698050872,69,1
9.309072006538367,13.05142071789476,11.864675702479815,2.604273276257576,70,1
12.051216759913252,17.476518703146027,10.59709924626108,3.958037325571932,71,1
5.138285345187245,16.49673535359633,9.061236510011131,8.918280752266982,72,1
6.841781966709491,10.537462873931206,9.140066597835043,10.954016718911694,73,1
10.695305214657832,20.072892676864306,7.653378845991074,6.163997458995309,74,1
8.216233200953809,18.32333006767119,17.440408057973325,6.482796629553245,75,1
6.1380035910706034,13.125592042506455,14.615513054407364,4.435864693781092,76,1
8.070805453288616,11.526759774358508,12.849496385506828,5.20257782241793,77,1
8.256686140997347,17.355725800932714,6.3293801038707285,13.266575787451336,78,1
4.747399147335613,10.303121765113978,10.676900683581595,5.549543745863561,79,1
9.57336383428888,10.784180562050096,12.036004470734788,2.699627719743581,80,1
19.597361482444516,20.23679782435759,11.970125205001711,11.526520405699591,81,2
15.573109493930582,12.910472826696948,11.842793577673131,7.238428434453783,82,2
15.716262292639218,17.019762946988024,16.483912477324445,7.601770472793387,83,2
14.286858588436319,21.261691341349703,11.06969640478781,17.499722240846232,84,2
8.253247096277986,13.686195283573905,16.814873042887754,15.037426528728947,85,2
14.198420497706909,15.969866239621796,15.202608115208978,17.545602617647344,86,2
19.806723738444585,11.660140742236443,13.338246915734507,7.285803983799273,87,2
19.70263922270168,17.525262313855198,15.414305700412953,14.723977232549474,88,2
14.265475374773454,21.5997905096035,15.875216349528976,12.381933823051046,89,2
18.456803572762706,13.113349494696369,18.8502955874751,2.1197478607834723,90,2
13.828824771208865,12.332739689228918,16.78134297996037,14.786226808515224,91,2
13.047787685052928,16.72352799975425,10.021718806672911,17.43695987542994,92,2
14.214066124543685,19.510098452425684,17.35885304826899,15.047082209384428,93,2
16.33831329099478,15.21396969565583,19.119962222233006,5.175444897700386,94,2
16.631837080304578,15.678985738076246,19.700681904722043,8.425200130609186,95,2
12.328065760566117,19.718456727978772,12.334488907665957,16.822524764092076,96,2
14.465244495108168,13.388545335893749,11.899992551113026,1.2112207656674503,97,2
12.30003721603971,18.69635535959038,14.692339156938864,15.858503624913507,98,2
12.190708920386571,13.5481664675873,17.130757216583746,18.00345386804083,99,2
16.22785591965355,23.518901780808296,8.557018124098617,19.005921544632034,100,2
15.541939061233213,13.911436133063525,15.015525919577332,10.642180001748573,101,2
20.564059128911886,18.09506937572714,15.66044305468507,6.866807204627838,102,2
16.63094570199258,16.744642393922447,12.190257487825573,12.949406409324068,103,2
12.872327440181344,18.958639528578004,13.528380569583408,17.512943558897724,104,2
16.974895020431912,15.714951452809075,15.153356573632395,14.227549769242696,105,2
13.723558046511066,15.02200323284141,18.317239771527994,12.106333199285594,106,2
12.233490448937662,14.874291274516402,12.404881012920729,13.605128767028628,107,2
11.277003088841923,15.888531071055205,15.604037325661134,12.913967697477934,108,2
18.93862656257252,17.817530627291003,11.956096450181704,8.9229010458344291,109,2
13.56886958520706,14.440066093160514,15.90158012956728,11.732576676346303,110,2
15.700558796114496,20.264120624923642,13.853651436172917,5.333416633916501,111,2
14.825241004434387,14.700498693415375,11.883171286818888,6.927516418227571,112,2
12.648139204288597,10.892349918787371,13.073655372425952,10.577693426313704,113,2
12.778570529058083,16.675411634167823,18.729136696004755,11.890043502848794,114,2
24.943829564224764,21.924559444984936,16.527574854638807,12.45097111587038,115,2
19.59632885265524,13.959821959579527,11.36038862203236,12.15010717428525,116,2
15.317557364698635,14.864996552293213,14.89876827272212,11.121949600135737,117,2
10.539976502273353,19.804850765532915,21.748803041810753,13.986551096704828,118,2
17.361795745905663,17.468913510220023,13.95284458364682,3.041957091582825,119,2
12.182354428661977,13.321074202646098,14.06387115950378,20.444520267119852,120,2
12.704541126449193,16.246122701678754,12.883056044769795,21.32222305571719,121,2
16.51777033593887,13.889812253128587,16.22006763679372,12.808291549355953,122,2
16.90611119953032,19.591516095842735,18.679360277350717,6.317774842983515,123,2
8.883671461339532,13.852614839377349,16.558402200044153,13.562029201545505,124,2
15.905816211053317,19.1816407716087,14.10220567437981,12.619149442390047,125,2
11.725915270767839,19.853211025013245,16.12557600276881,18.28460206432896,126,2
11.076055181716544,16.167396666348186,16.98846931898325,16.043405358184096,127,2
11.936698791807682,17.399374026282597,11.661504865655846,17.344950495128835,128,2
7.821630287799719,17.844049457126776,14.638702928702957,19.379395718190015,129,2
7.855471821175047,11.355356131154151,16.50376584297212,17.99105000140436,130,2
17.395318349665125,19.19851648991844,10.262378760448069,14.622102058733677,131,2
15.517107441516234,19.221961591871406,13.328217200766202,10.85838576859468,132,2
13.728366381562738,16.495953720608856,15.519052941763109,13.930086370400744,133,2
14.986113910261277,14.490860568360132,14.13303640585721,17.92591189419516,134,2
12.755025678044817,14.34846902002507,13.084563331066434,18.466408281542225,135,2
17.848318035143098,16.83407734745284,15.230088518107634,15.798532755201368,136,2
15.208194507490733,14.593347991671793,14.288735206766912,16.545572063292983,137,2
12.977076834831074,11.92508248416777,13.76348866687867,11.751006390759942,138,2
12.529165921304106,18.528423374764813,20.806256908399103,11.111823993862147,139,2
12.691341880966174,17.974653197715572,15.025561782588438,15.503778009218495,140,2
8.086981547262738,16.984921985693273,17.7948622575373,12.858846081240792,141,2
14.794902023905246,14.771875767554057,12.209104126059781,3.4153559506309605,142,2
16.81577582110148,14.741068540120526,13.68295726393966,15.863629096836515,143,2
14.635173774042128,10.76397580453783,13.592049710426357,4.2798582444760305,144,2
16.8897834526092,21.864726449085914,17.20111056259399,17.003240146708706,145,2
15.007023281329955,15.58818271706907,17.878705984875765,16.114549887021887,146,2
11.51752502445111,13.910698136792458,11.761326746079774,30.07503808049075,147,2
14.200907960436346,14.881885367567172,13.228800434649695,17.225407315037167,148,2
11.680017952521876,16.531885357902755,19.495734999802202,11.641575528805536,149,2
11.771644310656171,17.279494436511964,17.940846352572375,7.239659577850641,150,2
15.482962880920713,14.13943701218578,11.204514038538687,18.11668770505217,151,2
12.951854325417283,16.70602520470061,13.252262154533216,6.9415657954094705,152,2
12.897873794992154,14.77299941039784,11.61758226348616,15.252711423260509,153,2
13.596857068450909,16.675423618035413,18.69837714065861,7.399147910899625,154,2
15.023194587357732,10.355670478306601,21.491796715511718,9.709300385611709,155,2
14.798753257803039,17.860213409652,15.563036538361263,14.573872775283974,156,2
15.401793149918376,16.951252588785444,10.40523510875498,14.257476165629633,157,2
19.434974891322028,15.279412353053546,17.844802579275118,12.904072503903565,158,2
16.02107186910188,19.434185086530327,21.463755222680746,7.614320061426801,159,2
12.219542141291232,15.904013634111855,15.10178050362416,8.562191639149496,160,2
25.558738781470886,19.110911361755896,16.677894770436463,16.02805182669934,161,3
20.55930037995838,18.63477739080162,23.105355965381325,14.378737379656593,162,3
15.04963258719287,19.812560427534255,15.670082582994285,22.33668783522576,163,3
17.157086492816497,20.687834467553294,20.65840972391265,17.07090855075812,164,3
16.983341227623743,16.578146531188903,20.37070760380532,18.1243342689361,165,3
17.871252142289013,16.626298466713045,23.62286864684294,12.005228507713108,166,3
21.783501570866196,23.77807441620537,18.779014225427357,16.572422757459638,167,3
17.732006178404475,17.29744125301075,20.478067354967134,12.014114573198576,168,3
17.45035646047347,18.026928974447703,21.442956803093235,15.975851134379775,169,3
24.67214847393083,18.088339682147396,19.1673277824778,13.405701536249444,170,3
24.23680385425324,19.453484485756984,18.328716032551107,13.863945449513112,171,3
22.217194103580844,21.868056694068407,18.528862540931325,17.21917638531282,172,3
20.353182479938475,21.2503050816147,16.34491698130897,20.315738046272177,173,3
20.780456798879978,16.857537329286735,22.219415107650146,14.405528290562307,174,3
22.72558949286489,20.935285624641395,22.633403116573223,12.518540698671709,175,3
18.224946171785394,14.418700104508666,13.652377491379175,15.968662628468252,176,3
19.423616653339174,19.733933913833003,22.748503860105966,12.41914388054064,177,3
20.53281896409013,12.746461228724721,16.76745703165197,16.25931787570247,178,3
20.025745794730046,12.745959586122593,18.765397525609636,16.75606630422024,179,3
15.018123756362106,16.148016548940237,17.811473397380087,19.233188497314867,180,3
21.973849672922874,19.652844749819238,21.05780117040278,16.627349134480095,181,3
17.997210060783857,19.614699014589327,27.542604504155342,11.079726539719006,182,3
19.64470309018999,21.114837827425255,20.759596330998342,16.366529570634434,183,3
18.63089357283125,14.892920699891523,22.606638959818223,10.16535263457333,184,3
25.500368868414586,20.442982019069063,23.28994951939268,12.447584098759412,185,3
19.497667489345908,26.82033274775356,21.749594069550223,16.686790589137846,186,3
20.07137747356826,17.48372368235628,20.509124083277797,14.872588668646578,187,3
17.939928149134463,23.381024782163013,21.30243769620082,17.623674448355143,188,3
19.78750826087832,19.616460864014503,22.31755440734234,15.412307591558374,189,3
20.50979415122115,19.868304724563032,22.16831936767868,12.678370034026086,190,3
20.17850132585982,18.655059140323257,21.59239763487815,15.137433047686777,191,3
22.61015130532329,15.98882723660488,15.054799099195627,20.152098164442787,192,3
20.845582062915213,14.408404372661236,22.32008261747273,8.879785574370576,193,3
21.64722772282875,20.62485604748484,21.50375786493372,14.155643079607731,194,3
21.041513717121127,20.21531787940065,20.535877727318123,17.250413465666533,195,3
20.398750989556298,14.872492173903257,26.861690531550202,12.013849123625175,196,3
19.198181605201096,16.534116807092616,14.261127204906675,22.00029782326936,197,3
17.185358474478406,13.098381157870557,16.64667218364647,16.35302170043702,198,3
16.025922873088604,18.525743581839674,20.813801121130304,19.50301052009689,199,3
21.63119392175319,15.388346290193883,15.037162914441119,19.306960448014117,200,3
16.226215189408787,18.699754143569542,19.583090839462024,18.933257086756434,201,3
19.160231340282465,19.03367153914059,18.437890007377938,16.52158410232296,202,3
17.414564651986815,22.22098426800013,16.373506530923546,21.724250234175148,203,3
17.946127346638338,19.951051574184007,22.925574671816968,15.14539076655449,204,3
14.250527501775379,10.355047166873462,21.778885538127728,11.570184790396425,205,3
22.167254978467273,15.641202202225983,21.15780178046993,12.40730276241244,206,3
20.66956168894429,21.27421491261946,24.717139094311392,12.739343296979778,207,3
25.458421807657604,21.402836669114922,19.79611158116095,13.787072874466514,208,3
23.197489465281127,18.431300036641534,22.93811258881731,10.526144972252723,209,3
17.46288517266021,20.101222340927787,17.379199949680512,17.90808311509792,210,3
22.948192861332522,16.09315368323014,21.090592170284893,16.13003734619989,211,3
20.456999300469906,24.414814873572034,15.845056269670954,22.241475528360994,212,3
22.541598648296024,19.08818515521513,24.07974887589257,14.590315012991933,213,3
14.56963117876736,15.626297319117363,17.878047673672825,17.233537124928098,214,3
18.88051393463705,18.215719284732792,20.53256895338204,18.813855145946196,215,3
18.855416207022955,17.153186032957976,16.21686415697755,17.829357780716297,216,3
20.081841687872398,19.745890372329928,21.581139861346813,14.629358439065726,217,3
25.466937874788833,21.63004549015956,19.544723214070032,16.985347910914673,218,3
20.40595347164577,22.463736569653484,22.445486435189174,16.46151590477291,219,3
19.306600394773067,22.557206377845425,20.902504332057507,16.370535007571913,220,3
14.842750925475906,22.001090026306503,19.182867899916594,22.742784194696185,221,3
20.07278169767901,16.08511281734981,21.824788966494687,14.736494837519604,222,3
18.270237132395405,16.827958500675024,22.64767580972926,12.855990943455133,223,3
21.625601208911256,18.405383539523026,19.47176653400346,13.553424209431043,224,3
22.97143304078144,17.77391350083966,17.92572698885698,15.716405724491516,225,3
22.161957080102873,18.6945814429998,20.001114848387925,11.51322135026501,226,3
17.743820099162367,16.25769019065206,16.073566966575335,20.398938549625974,227,3
21.17152223948602,18.08071361578493,18.78100952010864,12.757436483246913,228,3
19.348280659239332,19.699544482430994,17.5624976022911,21.937522742603456,229,3
20.585355237830214,14.333157472203244,25.065818576586054,8.687280954921194,230,3
25.363591938938765,18.70667995261282,26.806837595314477,9.412958062968933,231,3
18.127619812509064,16.40989124492993,21.096947605754835,16.09909110251132,232,3
23.11707301034011,18.934971320951412,18.90812195216735,16.32071576535508,233,3
13.327701924081806,20.246504531562554,17.79271006392655,17.3145493120231,234,3
16.21868500596627,22.812378501647558,22.19397168718895,16.359662747116694,235,3
13.9807847299047,12.30441724804528,19.330460255815808,15.674687093843021,236,3
21.737169909354076,13.754738118337299,23.217893718847165,11.874529861134985,237,3
19.531494040150214,18.08329497608912,18.446988565385265,15.391927696576488,238,3
11.771571191195472,17.82398529305181,24.876558429835892,11.656334972885391,239,3
15.828758787846954,21.766244295428987,19.11238617128283,17.57432751243157,240,3
26.21306859905353,28.864397909623086,25.72282089383631,30.516299136850186,241,4
22.234492850884426,31.379081153196168,32.99312773457629,13.833644446767387,242,4
20.978148404067333,16.38128793758088,27.55526339191922,21.175497317381563,243,4
26.710169505860655,20.771311263128382,27.328995778625362,27.679172738656305,244,4
27.423758791695427,9.226395178590165,22.098154708960326,16.65395226547699,245,4
21.753391729037894,27.296367002013604,16.69244373939079,18.723808184179585,246,4
27.272213062450415,17.9146309298005,22.9985015649047,26.575017885809473,247,4
25.350131048719792,22.673705466593454,27.520105097361203,19.34968335048401,248,4
24.996061957245292,13.210876295405695,29.085110689559905,21.15512619293304,249,4
27.48166468956085,20.46434612436552,29.44231686395061,15.453062677892571,250,4
27.017624872695897,16.70014499592093,31.749666772061673,20.96777978186379,251,4
26.037920245417972,28.53319832664782,29.284752551607866,15.071540465929687,252,4
25.470799819946233,24.746427695347155,30.52817415396871,6.063497211510041,253,4
20.441823372841597,21.189905105426163,33.304375290674834,22.524089953187463,254,4
26.762407949605183,20.587986286473374,24.01752409824382,21.41209442392194,255,4
24.55596069675055,18.03924098713062,19.796362671104873,21.81971610657024,256,4
23.850550750063526,23.030827402413617,24.04413525458964,22.32712119669532,257,4
23.152067112583275,21.714192693231798,22.8192548322979,25.764190929726702,258,4
25.911782944350414,34.15531954084619,28.112107075323163,25.35880806180101,259,4
25.154849752160164,25.23954264047441,23.839824357689686,20.200855763128825,260,4
26.308170136227417,9.31276840042936,25.718350871719558,7.347850911380895,261,4
25.856916884775607,18.82942209176427,22.06417233244764,12.991347177875983,262,4
25.36862576637056,23.284554948733305,27.27639752784888,23.104939097989494,263,4
25.897502458045047,23.111305228592958,21.49946562180773,25.459007427758923,264,4
23.50546602424004,23.49900277667914,25.47591458198911,22.672419574991256,265,4
25.492404199333208,26.4122649556805,25.095420767336662,25.30859524406806,266,4
20.45814852017936,11.748078819886931,26.29915884669347,12.45879823317003,267,4
24.047654516188246,23.05621426278276,27.191683545571358,18.674102370366402,268,4
25.565044163753367,31.581774148430156,24.246874107274863,23.54907839334825,269,4
26.640048208002884,25.29904698211638,25.98669162889645,25.428042013948073,270,4
22.867101413666656,25.694762227585496,18.622513215983613,36.08882744478234,271,4
25.85110681038329,26.9057594939614,18.82149155302392,29.21461971025738,272,4
28.74817348162389,25.090220117274644,22.188544458052842,21.52890855664919,273,4
22.024632958281764,22.519530533602442,27.212846190585594,13.048556963781397,274,4
24.408986807582668,20.457246072755265,26.18033678997452,2.2512056385760353,275,4
22.65974367113337,33.82745922836585,21.591102750733857,31.098309024005275,276,4
27.574718566486172,35.66842258053544,22.293450221143566,32.535205100903426,277,4
27.17851587697322,20.94476478683891,24.44897917375305,6.480707320278345,278,4
22.40398613148433,28.735974932938205,24.5158864422938,23.675523305216284,279,4
24.885649271561263,21.612810652816673,25.56613261064038,10.047637485654217,280,4
24.866853147361535,19.816634067345316,25.472192871704134,22.89711978965917,281,4
19.4647883354656,18.991330536651954,25.406901115444683,17.92406431448077,282,4
24.749741103412777,32.038481602511695,18.388152673171057,28.673585830661963,283,4
27.442762677758655,8.166187883168467,23.58363844842224,16.05125115048863,284,4
24.85471164380328,28.66844559726762,26.713870781983406,23.1711503474627,285,4
25.126501942171547,17.653162517175833,20.562565231590344,10.091215863374526,286,4
26.961455693088162,23.751871361117022,22.495156207269833,20.000904009815358,287,4
27.94063811332865,23.15413818899402,22.35874976708762,13.893400993369399,288,4
25.141912785358766,23.849424102001436,22.21052503547092,20.900941643261987,289,4
26.396195959490573,27.438714485290852,26.927695818777185,24.776317188452676,290,4
24.675967903147093,21.994333495798045,27.586697447595764,15.681730511976184,291,4
22.12085773969147,9.50861103005761,18.93331551321318,12.911461759961112,292,4
25.363011663223006,16.59671889647747,23.87329470474514,16.52537523562145,293,4
23.31270975866763,17.708077798133747,27.74723693000377,15.546980179862247,294,4
20.330377165162552,25.406378452994602,21.383847029648855,18.752686161276465,295,4
26.525605942516325,17.88702547218484,26.069658037791687,14.962701291221679,296,4
24.002793257357986,23.88376385660175,21.93685668096223,19.829326888027648,297,4
23.49106101994246,34.12557787112235,25.201458965122963,25.950120545552757,298,4
20.30535460469462,19.22945242196681,22.696885073785324,23.399821828473716,299,4
30.08963505472135,14.682771702155115,24.517898318693177,9.841382711166032,300,4
28.956592587936242,18.53445732043088,29.35080264939657,10.922313036720604,301,4
23.016697339337583,27.83180860283564,27.954566470865792,20.500256714274226,302,4
26.69403161848157,14.783496401824207,25.278024231687564,16.860291161253397,303,4
19.320142671251098,15.701181215748063,18.865070083522568,26.28806102353609,304,4
26.677055270192337,18.237866892239456,25.532712257044402,15.67895348616777,305,4
29.41406934235789,24.61837060246497,24.424002756279666,23.59227693507778,306,4
23.52326991061075,21.974737493261973,27.796032467177035,29.559201464771085,307,4
26.378842431290163,24.447150835794247,28.7035865748847,11.347143178324178,308,4
27.744523298958153,17.64464111512453,26.014193574911072,9.099681660956204,309,4
23.674388475037325,20.093523428025215,25.84409517099456,27.868633989420033,310,4
26.280708058609516,24.861794322805913,24.000412885730384,19.65963038728361,311,4
26.639482780177527,20.650751444240054,27.816474005606707,19.833378876316353,312,4
22.535612329331727,14.977416907989989,23.620040223254016,16.728560842461924,313,4
23.5885267267217,17.907438144183708,22.54032045604603,18.79804662531417,314,4
21.698952972869197,13.213916105509579,20.64286798792928,21.705041466543488,315,4
25.338984825388433,21.450894413261643,27.8568968031841,17.490270490219107,316,4
25.67858404213899,26.059147067540117,27.321801089008957,20.81743040339012,317,4
25.550608849392482,16.911944699517928,19.537479654658682,19.52077737460151,318,4
19.91866259366865,25.313777988158414,23.58229612367396,24.29996718284506,319,4
22.061827872748914,13.424838812813858,24.63173799806732,7.627651626801278,320,4
27.669155915746565,15.417597695423574,32.84413892681,19.830781933757894,321,5
29.817199022421608,16.973697433538938,30.5904768563532,19.167867090841213,322,5
25.60477818569275,18.95302853732086,27.758506893243997,29.540096156353123,323,5
29.243382242852295,18.395616404547663,28.395636291300203,22.458055791722902,324,5
27.593126844081493,17.40083217900804,29.018381839795786,20.718360846943888,325,5
28.163207104458575,14.232405806129677,30.308093659259104,19.182027173770088,326,5
26.84757035464063,14.621522183566864,31.072871270587964,18.98803009411599,327,5
29.013016530976177,16.918013671472817,30.362082423246715,17.39602049634943,328,5
32.83284946995871,16.54183376381243,33.84297853646252,15.95985470321543,329,5
32.9386893612157,18.8687818756981,26.96488363843138,22.27916137197422,330,5
25.408210793265773,18.371327205301338,29.475714069413243,20.81640731319552,331,5
30.670226049432326,15.60653013654317,30.680834285055973,19.6388594619893,332,5
31.591251281341773,19.60076245885382,30.82724400651994,24.700388690407724,333,5
27.36344320336919,15.35013243010625,31.165370144343584,21.087468078095725,334,5
31.996037794406625,13.31888345018455,34.03434916693959,13.224964659523756,335,5
25.974622172872465,16.625953904664534,32.00346233783347,20.766499948876064,336,5
34.731265995139374,18.24323088533812,25.967564072249804,26.137351234701892,337,5
25.4078074267762,12.056063371531826,29.409866738677767,18.244291079940385,338,5
28.165395396473738,15.105569618043258,25.806624052602476,27.432343918611963,339,5
24.695609340192206,15.129240164342685,32.9247649203838,19.04792625924715,340,5
29.03910318022661,18.226788262497248,31.85678282230321,21.704092209141763,341,5
31.806714074164532,15.836795674777074,32.99437429069792,15.769601353911243,342,5
26.94700753910665,16.126151049634174,31.476032457135503,24.939562841089305,343,5
30.238478331924345,15.83199851841212,27.288410879438725,22.072745827142445,344,5
28.48111323190625,16.242230644032855,28.663933928592233,24.90600383569523,345,5
36.66245451527277,17.4781184097205,29.52098937188786,18.082935294619446,346,5
30.409833520427522,14.748144849120996,28.333585886236154,19.88764006468423,347,5
29.134322510354426,15.860710801157207,30.32670986053043,22.290374690428642,348,5
32.656374866567845,17.73022139245018,28.346171088509756,20.54231194038601,349,5
30.332143411121177,16.608905097876455,29.365676355328816,20.361993744076113,350,5
30.413229433829862,14.680893651238677,29.264556822388467,22.83715081753818,351,5
30.257174758669123,14.9772860632895,29.070659342549895,17.93121816509512,352,5
30.77909549871603,16.729798818753718,28.204682495192408,23.748085304167528,353,5
30.78417772111161,17.213556051907776,29.497740981299074,26.279139018747212,354,5
30.94412267970469,14.501402514116506,30.312887574582316,15.098182111557865,355,5
26.527740809771373,18.115106960627802,30.48819888688576,17.634680512565097,356,5
34.23848951470348,18.904901291094667,27.178883883693047,24.338016890455506,357,5
33.19610067756987,19.45583970341808,29.85393430702652,22.147884515503556,358,5
30.02432218494708,16.408368460834208,34.639580427302526,22.510116026225596,359,5
27.339735869616725,14.833777095398784,29.56465892865061,20.539628581596414,360,5
29.595617142859208,19.3280813696788,25.550470717334353,23.434573866553546,361,5
32.903741202831235,20.71864311040583,26.53839989628062,25.623549334158014,362,5
33.0634553666193,16.979188959447644,23.857481940737863,26.05349839724577,363,5
22.52353066515095,16.461229313623157,30.48502042828576,26.202943135962375,364,5
33.18516753803381,14.664997566882244,27.392479630089852,24.29560989341855,365,5
28.88067929835809,15.647858060786085,32.794037961387275,21.419784091528076,366,5
26.096634554731757,12.794857197659944,25.922417557832368,27.33344240763647,367,5
24.172655479220428,14.401921034819177,34.099799096553966,15.110858242236393,368,5
27.065477882520142,18.10814612386173,29.772651653401844,24.250107309700304,369,5
31.559839306959955,14.896793492538114,28.917381454959507,22.209409566655896,370,5
31.032714979642257,17.127763784246625,32.281732458713805,22.24392067846406,371,5
36.928262156122045,15.16999853642756,30.998226449857658,14.956934016045933,372,5
26.78310253675036,15.573499118115613,29.204913752873622,24.40284127614059,373,5
34.571461768511284,11.405465196444919,27.39719813880945,19.766866953775157,374,5
34.43114480595044,16.004715745910406,30.101965097007355,22.041701375006117,375,5
29.636167543760788,17.6828666996415,26.79591476462125,22.860071921423707,376,5
29.80836694014711,16.449038348527225,32.13557723706862,22.314656493546693,377,5
29.59433090281457,12.67887236349056,24.098649960542936,22.996511625258,378,5
28.622483685872297,18.164196677138868,30.934065177053977,20.89894419398222,379,5
32.791062800171204,14.630571421161447,24.801465473538826,20.852374247507736,380,5
31.75054805021325,15.506353457587894,34.16746871094269,15.456594131625556,381,5
35.24541733650578,16.266480212522502,33.5056976772475,12.467332225204316,382,5
29.10626168335348,17.67476037008016,29.73762653017913,23.8022522980595,383,5
27.2458921692405,15.294586621997134,27.476208308858126,24.665572566065368,384,5
32.921510828635725,15.77003415155524,26.969100132401724,21.527292297357604,385,5
30.217510064691357,15.035556692872806,31.229753773261923,22.43785332103023,386,5
